Simulated,Estimated,aic,bic,nll,wins,bicp,best
20,39,7570.07293366563,9549.06335359444,3185.03646683281,0,0,0
20,40,7711.08745535096,9690.07787527978,3255.54372767548,0,0,0
21,1,4917.94491001963,5577.60838332924,2258.97245500981,0,0.1,0
21,2,4959.00466221376,5618.66813552337,2279.50233110688,0,1,0
21,3,4884.21262586343,5543.87609917304,2242.10631293172,0,2.3,0
21,4,3748.31726991113,4737.81247987555,1574.15863495557,0,0,0
21,5,3783.47812545104,4772.97333541545,1591.73906272552,0,0,0
21,6,3752.34059169405,4741.83580165845,1576.17029584702,0,0.2,0
21,7,3363.82162174334,4353.31683170776,1381.91081087167,0,0.3,0
21,8,3362.43859288966,4351.93380285407,1381.21929644483,0,0.7,0
21,9,3097.30657748017,4086.80178744459,1248.65328874009,0,1.8,0
21,10,3115.90942017143,4435.23636679064,1157.95471008572,0,0,0
21,11,3263.75485837122,4583.08180499044,1231.87742918561,0,0,0
21,12,3253.77399340783,4573.10094002705,1226.88699670392,0,0,0
21,13,4854.954795924,5514.61826923362,2227.477397962,0,3.8,0
21,14,4864.9744803593,5524.63795366892,2232.48724017965,0,0.6,0
21,15,4781.22301872217,5440.88649203178,2190.61150936109,0,64.1,0
21,16,4006.95117418703,4996.44638415145,1703.47558709352,0,0.9,0
21,17,3972.2422367337,4961.7374466981,1686.12111836685,0,0.3,0
21,18,3982.73978074361,4972.23499070802,1691.3698903718,0,1.2,0
21,19,24176.7856044198,25166.2808143842,11788.3928022099,0,2.4,0
21,20,2837.24854360434,3826.74375356875,1118.62427180217,0,5.1,0
21,21,2792.00705735748,3781.50226732189,1096.00352867874,1,15.1,10
21,22,21223.5936315195,22542.9205781387,10211.7968157597,0,0.1,0
21,23,3161.0560532283,4480.38299984752,1180.52802661415,0,0,0
21,24,3068.08347797377,4387.41042459298,1134.04173898688,0,0,0
21,25,28054.2074642988,28713.8709376084,13827.1037321494,0,0,0
21,26,27511.3644414497,28500.8596514141,13455.6822207248,0,0,0
21,27,28234.743231716,29224.2384416804,13817.371615858,0,0,0
21,28,27705.4737607853,29024.8007074045,13452.7368803926,0,0,0
21,29,5027.52843469894,6017.02364466335,2213.76421734947,0,0,0
21,30,5055.70613375474,6045.20134371916,2227.85306687737,0,0,0
21,31,4959.90532072271,5949.40053068712,2179.95266036135,0,0,0
21,32,4164.14505739949,5483.47200401871,1682.07252869974,0,0,0
21,33,4101.11133430385,5420.43828092306,1650.55566715193,0,0,0
21,34,4066.893810839,5386.2207574582,1633.4469054195,0,0,0
21,35,3196.20553898404,4845.36422225806,1098.10276949202,0,0,0
21,36,3219.53421498674,4868.69289826076,1109.76710749337,0,0,0
21,37,3166.8914547936,4816.05013806762,1083.4457273968,0,0,0
21,38,3404.0888442452,5383.07926417403,1102.0444221226,0,0,0
21,39,3433.91339257038,5412.90381249919,1116.95669628519,0,0,0
21,40,3373.28049296493,5352.27091289375,1086.64024648247,0,0,0
22,1,16415.1049085076,17074.7683818172,8007.55245425382,0,0,0
22,2,17512.5397622062,18172.2032355158,8556.2698811031,0,0.3,0
22,3,17250.7219766977,17910.3854500074,8425.36098834887,0,0.5,0
22,4,11689.4685011223,12678.9637110867,5544.73425056114,0,0.3,0
22,5,13388.765693527,14378.2609034914,6394.38284676348,0,0,0
22,6,13441.6782541843,14431.1734641488,6420.83912709217,0,0,0
22,7,9762.33534107561,10751.83055104,4581.1676705378,0,1.4,0
22,8,12744.7439511111,13734.2391610756,6072.37197555557,0,0,0
22,9,12430.1482814146,13419.643491379,5915.07414070728,0,0.1,0
22,10,7376.34115349458,8695.6681001138,3288.17057674729,0.2,0.9,2
22,11,10525.4152842131,11844.7422308323,4862.70764210654,0,0,0
22,12,10860.1037314032,12179.4306780225,5030.05186570162,0,0,0
22,13,16083.6889271798,16743.3524004894,7841.84446358991,0,4.9,0
22,14,16810.0667035698,17469.7301768794,8205.03335178489,0,1.1,0
22,15,16785.2767665124,17444.940239822,8192.63838325621,0,2.1,0
22,16,11130.5826426999,12120.0778526643,5265.29132134994,0,15.2,0
22,17,12911.934142924,13901.4293528884,6155.967071462,0,7.8,0
22,18,13947.7830011597,14937.2782111241,6673.89150057986,0,0.6,0
22,19,13053.5009034544,14042.9961134188,6226.75045172718,0,45.8,0
22,20,10739.7680738762,11729.2632838406,5069.88403693812,0,6.2,0
22,21,11048.4684546195,12037.9636645839,5224.23422730977,0,0.1,0
22,22,7727.35106559677,9046.67801221599,3463.67553279839,0.2,7.4,2
22,23,9693.56629832225,11012.8932449415,4446.78314916113,0,4.7,0
22,24,10464.3458887362,11783.6728353554,4832.17294436812,0,0,0
22,25,26493.8322519087,27153.4957252183,13046.9161259543,0,0.1,0
22,26,23768.2966231336,24757.7918330981,11584.1483115668,0,0,0
22,27,26167.9292999089,27157.4245098733,12783.9646499545,0,0,0
22,28,23786.8916393954,25106.2185860146,11493.4458196977,0,0,0
22,29,15894.2588525683,16883.7540625327,7647.12942628414,0,0,0
22,30,16866.3959793698,17855.8911893342,8133.19798968488,0,0,0
22,31,16562.0331093281,17551.5283192925,7981.01655466405,0,0,0
22,32,11204.8029657399,12524.1299123592,5202.40148286997,0,0,0
22,33,12781.721735251,14101.0486818702,5990.86086762548,0,0,0
22,34,12873.7596733844,14193.0866200036,6036.8798366922,0,0,0
22,35,6972.53290445238,8621.6915877264,2986.26645222619,0.6,0.3,6
22,36,9930.6731285657,11579.8318118397,4465.33656428285,0,0,0
22,37,10850.2045722743,12499.3632555483,4925.10228613714,0,0,0
22,38,6851.48499566014,8830.47541558897,2825.74249783007,0,0.2,0
22,39,9521.6489090318,11500.6393289606,4160.8244545159,0,0,0
22,40,9881.97432572497,11860.9647456538,4340.98716286248,0,0,0
23,1,12459.2568225116,13118.9202958212,6029.62841125578,0,0.1,0
23,2,12563.3495311607,13223.0130044703,6081.67476558033,0,0.5,0
23,3,12462.1560949528,13121.8195682624,6031.07804747641,0,0.3,0
23,4,8287.35063559783,9276.84584556224,3843.67531779892,0,0.7,0
23,5,8342.2687546101,9331.76396457451,3871.13437730505,0,0.6,0
23,6,8391.51112192246,9381.00633188687,3895.75556096123,0,0.1,0
23,7,10387.1083650943,11376.6035750587,4893.55418254713,0,0.6,0
23,8,10545.767976792,11535.2631867565,4972.88398839602,0,1.7,0
23,9,9047.54691626137,10037.0421262258,4223.77345813068,0,0.4,0
23,10,7373.34366270498,8692.67060932419,3286.67183135249,0,0,0
23,11,7509.21928392197,8828.54623054117,3354.60964196098,0,0,0
23,12,7668.38313057355,8987.71007719277,3434.19156528677,0,0,0
23,13,12698.7211928765,13358.3846661861,6149.36059643825,0,1.1,0
23,14,12147.1372734215,12806.8007467311,5873.56863671073,0,0.7,0
23,15,12266.4488886286,12926.1123619382,5933.22444431429,0,41.4,0
23,16,8602.18572810121,9591.68093806563,4001.09286405061,0,4.6,0
23,17,8362.50286937529,9351.99807933969,3881.25143468764,0,18.3,0
23,18,9999.67360738667,10989.1688173511,4699.83680369334,0,1.2,0
23,19,23760.3041526656,24749.7993626301,11580.1520763328,0,3.1,0
23,20,7406.25825935521,8395.75346931961,3403.1291296776,0.6,11.3,6
23,21,7541.73623637653,8531.23144634095,3470.86811818826,0,10,0
23,22,19414.6394065859,20733.9663532051,9307.31970329295,0,0,0
23,23,7127.01843378061,8446.34538039982,3163.50921689031,0.4,1.9,4
23,24,7323.9858184193,8643.31276503852,3261.99290920965,0,0.1,0
23,25,27976.8462773019,28636.5097506115,13788.423138651,0,0.8,0
23,26,26983.1165749512,27972.6117849156,13191.5582874756,0,0.5,0
23,27,28088.6077862621,29078.1029962265,13744.303893131,0,0,0
23,28,27163.8278072247,28483.1547538439,13181.9139036123,0,0,0
23,29,12292.8008121605,13282.296022125,5846.40040608027,0,0,0
23,30,12382.5669466074,13372.0621565719,5891.28347330372,0,0,0
23,31,12248.1420649136,13237.637274878,5824.07103245681,0,0,0
23,32,8558.06037064344,9877.38731726265,3879.03018532172,0,0,0
23,33,8576.63336231033,9895.96030892955,3888.31668115517,0,0,0
23,34,8653.75856912185,9973.08551574107,3926.87928456093,0,0,0
23,35,7494.92799998853,9144.08668326254,3247.46399999426,0,0,0
23,36,7416.1366095099,9065.29529278392,3208.06830475495,0,0,0
23,37,7733.71588919596,9382.87457246999,3366.85794459798,0,0,0
23,38,7476.76383862891,9455.75425855774,3138.38191931446,0,0,0
23,39,7437.56496453382,9416.55538446264,3118.78248226691,0,0,0
23,40,7562.38028984005,9541.37070976886,3181.19014492002,0,0,0
24,1,5458.36148764431,6118.02496095392,2529.18074382216,0,0.4,0
24,2,5491.2366668453,6150.90014015491,2545.61833342265,0,0.5,0
24,3,5427.26232657835,6086.92579988795,2513.63116328917,0,2.8,0
24,4,3926.1654617955,4915.66067175992,1663.08273089775,0,0.1,0
24,5,3954.82559566166,4944.32080562607,1677.41279783083,0,0.4,0
24,6,3933.88247545572,4923.37768542012,1666.94123772786,0,0.9,0
24,7,3847.42883690251,4836.92404686693,1623.71441845126,0,0.7,0
24,8,3764.54808778585,4754.04329775026,1582.27404389293,0,1.2,0
24,9,3346.43796348228,4335.9331734467,1373.21898174114,0,2.3,0
24,10,3321.02943319705,4640.35637981627,1260.51471659853,0,0,0
24,11,3410.3175416599,4729.64448827912,1305.15877082995,0,0.1,0
24,12,3406.56500557913,4725.89195219835,1303.28250278957,0,0.1,0
24,13,5399.21122132167,6058.87469463128,2499.60561066083,0,5.4,0
24,14,5391.36367837654,6051.02715168616,2495.68183918827,0,0.7,0
24,15,5326.73328377918,5986.39675708878,2463.36664188959,0,56.5,0
24,16,4440.52915679503,5430.02436675945,1920.26457839752,0,1.2,0
24,17,4258.66603924865,5248.16124921305,1829.33301962432,0,1.2,0
24,18,4429.73001435812,5419.22522432253,1914.86500717906,0,3.6,0
24,19,24202.0480557446,25191.5432657091,11801.0240278723,0,1.9,0
24,20,3045.34937723483,4034.84458719924,1222.67468861741,0,5.1,0
24,21,3008.60219171203,3998.09740167643,1204.30109585601,1,14.3,10
24,22,20282.5950675316,21601.9220141508,9741.29753376578,0,0.1,0
24,23,3338.07724512527,4657.40419174448,1269.03862256263,0,0.1,0
24,24,3299.91975060731,4619.24669722653,1249.95987530366,0,0.3,0
24,25,28044.8417835948,28704.5052569043,13822.4208917974,0,0,0
24,26,27512.5329787363,28502.0281887007,13456.2664893681,0,0.1,0
24,27,28218.9206411812,29208.4158511456,13809.4603205906,0,0,0
24,28,27705.5696116862,29024.8965583055,13452.7848058431,0,0,0
24,29,5559.47788681581,6548.97309678021,2479.7389434079,0,0,0
24,30,5582.23762533595,6571.73283530037,2491.11881266797,0,0,0
24,31,5484.15792237585,6473.65313234027,2442.07896118793,0,0,0
24,32,4473.9533303767,5793.28027699592,1836.97666518835,0,0,0
24,33,4365.31705896173,5684.64400558095,1782.65852948087,0,0,0
24,34,4361.01860707725,5680.34555369645,1780.50930353862,0,0,0
24,35,3392.21169333405,5041.37037660807,1196.10584666703,0,0,0
24,36,3401.39162591024,5050.55030918426,1200.69581295512,0,0,0
24,37,3372.76168569507,5021.92036896909,1186.38084284754,0,0,0
24,38,3596.51779201401,5575.50821194284,1198.25889600701,0,0,0
24,39,3613.96960656094,5592.96002648975,1206.98480328047,0,0,0
24,40,3556.82229462843,5535.81271455725,1178.41114731422,0,0,0
25,1,10860.3141619241,11519.9776352337,5230.15708096204,0,2.1,0
25,2,9331.8558169635,9991.51929027311,4465.92790848175,0,13.6,0
25,3,10605.0080102043,11264.6714835139,5102.50400510215,0,2,0
25,4,10935.7961916739,11925.2914016383,5167.89809583696,0,0,0
25,5,9448.00476778388,10437.4999777483,4424.00238389194,0,0.3,0
25,6,10770.973266448,11760.4684764124,5085.48663322398,0,0,0
25,7,10976.6660450275,11966.1612549919,5188.33302251374,0,0.1,0
25,8,9460.24280636567,10449.7380163301,4430.12140318283,0,0.5,0
25,9,10762.1700237766,11751.665233741,5081.0850118883,0,0,0
25,10,11077.9097491491,12397.2366957684,5138.95487457457,0,0,0
25,11,9589.10268030714,10908.4296269264,4394.55134015357,0,0,0
25,12,10928.824340122,12248.1512867413,5064.41217006102,0,0,0
25,13,11770.0553144224,12429.718787732,5685.02765721121,0,5.3,0
25,14,7945.96615351552,8605.62962682513,3772.98307675776,0,11.4,0
25,15,8864.76833873269,9524.43181204229,4232.38416936634,0,7,0
25,16,11869.1834507307,12858.6786606951,5634.59172536533,0,0,0
25,17,8046.41076308757,9035.90597305198,3723.20538154379,0,0.4,0
25,18,9026.10459359646,10015.5998035609,4213.05229679823,0,0,0
25,19,11911.1890743225,12900.6842842869,5655.59453716127,0,0,0
25,20,8052.53691538011,9042.03212534452,3726.26845769005,0,0.1,0
25,21,8997.58073788347,9987.07594784788,4198.79036894173,0,0.4,0
25,22,12014.9211753109,13334.2481219301,5607.46058765546,0,0,0
25,23,8180.93957149996,9500.26651811918,3690.46978574998,0,0,0
25,24,9163.92415375498,10483.2511003742,4181.96207687749,0,0,0
25,25,7834.23118375964,8493.89465706925,3717.11559187982,1,54.1,10
25,26,7940.96063858489,8930.45584854931,3670.48031929245,0,0.7,0
25,27,7946.15713872556,8935.65234868997,3673.07856936278,0,1,0
25,28,8070.42716292249,9389.75410954171,3635.21358146124,0,0,0
25,29,8211.84122554311,9201.33643550752,3805.92061277155,0,0.5,0
25,30,7942.58229224161,8932.07750220601,3671.2911461208,0,0.5,0
25,31,8945.9090853417,9935.40429530611,4172.95454267085,0,0,0
25,32,8345.41854668011,9664.74549329933,3772.70927334006,0,0,0
25,33,8046.05292769259,9365.3798743118,3623.02646384629,0,0,0
25,34,9108.74457816175,10428.071524781,4154.37228908088,0,0,0
25,35,8431.42238736749,10080.5810706415,3715.71119368375,0,0,0
25,36,8156.11765427789,9805.27633755191,3578.05882713895,0,0,0
25,37,9238.89407897526,10888.0527622493,4119.44703948763,0,0,0
25,38,8580.30330686191,10559.2937267907,3690.15165343096,0,0,0
25,39,8296.28858042546,10275.2790003543,3548.14429021273,0,0,0
25,40,9408.08056849749,11387.0709884263,4104.04028424874,0,0,0
26,1,11900.3457793951,12560.0092527047,5750.17288969754,0,0.7,0
26,2,10248.2572937517,10907.9207670613,4924.12864687587,0,7.6,0
26,3,11223.7849746393,11883.4484479489,5411.89248731963,0,0.9,0
26,4,10938.7017547474,11928.1969647118,5169.35087737369,0,0.2,0
26,5,9328.27093552149,10317.7661454859,4364.13546776074,0,7.6,0
26,6,10677.4070954394,11666.9023054038,5038.70354771971,0,0.4,0
26,7,11487.0293612325,12476.5245711969,5443.51468061624,0,0,0
26,8,10160.0574557745,11149.5526657389,4780.02872788724,0,0.5,0
26,9,11349.0969914958,12338.5922014602,5374.54849574789,0,0,0
26,10,11061.2689042484,12380.5958508677,5130.63445212422,0,0,0
26,11,9457.98348397742,10777.3104305966,4328.99174198871,0,0.2,0
26,12,10823.958718248,12143.2856648672,5011.97935912399,0,0,0
26,13,12709.6693922552,13369.3328655648,6154.83469612761,0,1.8,0
26,14,9073.13171288253,9732.79518619214,4336.56585644126,0,7.2,0
26,15,9727.19168797538,10386.855161285,4663.59584398769,0,2.5,0
26,16,11909.3800067275,12898.8752166919,5654.69000336377,0,0.1,0
26,17,7985.09764577728,8974.59285574169,3692.54882288864,0,6.7,0
26,18,9014.80875731501,10004.3039672794,4207.40437865751,0,3.1,0
26,19,12728.2617194513,13717.7569294157,6064.13085972563,0,0,0
26,20,8959.89120981911,9949.38641978352,4179.94560490955,0,0.4,0
26,21,9674.7856245944,10664.2808345588,4537.3928122972,0,0.2,0
26,22,12038.2479906165,13357.5749372357,5619.12399530827,0,0,0
26,23,8194.92782767925,9514.25477429846,3697.46391383962,0,0,0
26,24,9150.33877572774,10469.665722347,4175.16938786387,0,0,0
26,25,8948.1965815447,9607.86005485431,4274.09829077235,0,32.5,0
26,26,7882.66658256812,8872.16179253254,3641.33329128406,1,24.1,10
26,27,8803.27408982521,9792.76929978962,4101.63704491261,0,1.3,0
26,28,8001.48856458904,9320.81551120825,3600.74428229452,0,0.5,0
26,29,9287.32851930749,10276.8237292719,4343.66425965374,0,0.4,0
26,30,9061.86026041712,10051.3554703815,4230.93013020856,0,0.6,0
26,31,9822.58102105456,10812.076231019,4611.29051052728,0,0,0
26,32,8335.69512530213,9655.02207192135,3767.84756265107,0,0.4,0
26,33,7993.20575628509,9312.5327029043,3596.60287814254,0,0.1,0
26,34,9111.60978994174,10430.936736561,4155.80489497087,0,0,0
26,35,8696.81289018828,10345.9715734623,3848.40644509414,0,0,0
26,36,8279.58626608477,9928.74494935879,3639.79313304238,0,0,0
26,37,9792.21224850026,11441.3709317743,4396.10612425013,0,0,0
26,38,8530.5326425971,10509.5230625259,3665.26632129855,0,0,0
26,39,8224.78164567978,10203.7720656086,3512.39082283989,0,0,0
26,40,9380.73137332596,11359.7217932548,4090.36568666298,0,0,0
27,1,13071.0265701785,13730.6900434882,6335.51328508927,0,1.4,0
27,2,11177.4953949454,11837.158868255,5388.74769747268,0,6.7,0
27,3,12084.1875458487,12743.8510191583,5842.09377292433,0,1.3,0
27,4,12547.5020551595,13536.9972651239,5973.75102757973,0,0.1,0
27,5,11114.7977581204,12104.2929680848,5257.39887906019,0,0.6,0
27,6,12165.9956810094,13155.4908909738,5782.99784050471,0,0.3,0
27,7,11348.0634223548,12337.5586323192,5374.03171117741,0,0.1,0
27,8,10210.7140753817,11200.2092853461,4805.35703769085,0,2.4,0
27,9,11161.9051707972,12151.4003807617,5280.95258539862,0,0,0
27,10,11034.013005836,12353.3399524552,5117.00650291801,0,0,0
27,11,9665.11186216999,10984.4388087892,4432.555931085,0,0.1,0
27,12,11024.5021852523,12343.8291318715,5112.25109262615,0,0,0
27,13,13795.2420390376,14454.9055123472,6697.62101951882,0,1.2,0
27,14,10638.8499065127,11298.5133798223,5119.42495325635,0,4.7,0
27,15,11342.5904922374,12002.253965547,5471.29524611868,0,2.3,0
27,16,13263.9334924057,14253.4287023701,6331.96674620283,0,0,0
27,17,10311.0663892502,11300.5615992147,4855.53319462512,0,0.5,0
27,18,11196.9660412525,12186.4612512169,5298.48302062623,0,0.2,0
27,19,12012.2177467856,13001.71295675,5706.1088733928,0,0,0
27,20,8337.77076205189,9327.2659720163,3868.88538102595,0,12,0
27,21,9194.94833470575,10184.4435446702,4297.47416735288,0,0.9,0
27,22,11980.100799888,13299.4277465072,5590.05039994401,0,0,0
27,23,8225.19075872171,9544.51770534092,3712.59537936085,0,0.2,0
27,24,9208.83758492619,10528.1645315454,4204.4187924631,0,0,0
27,25,10547.5627518929,11207.2262252025,5073.78137594643,0,16,0
27,26,10266.4729705593,11255.9681805237,4833.23648527966,0,0.3,0
27,27,7990.00129675634,8979.49650672075,3695.00064837817,1,47.3,10
27,28,8125.58511380963,9444.91206042885,3662.79255690482,0,0.2,0
27,29,10788.9743728632,11778.4695828276,5094.48718643159,0,0.7,0
27,30,10677.9167221181,11667.4119320825,5038.95836105906,0,0.4,0
27,31,11428.3490090124,12417.8442189768,5414.17450450621,0,0,0
27,32,10561.3111623681,11880.6381089873,4880.65558118405,0,0,0
27,33,10358.0770432791,11677.4039898983,4779.03852163955,0,0,0
27,34,11294.2858727815,12613.6128194007,5247.14293639073,0,0,0
27,35,8502.14973198221,10151.3084152562,3751.07486599111,0,0.1,0
27,36,8205.98841679495,9855.14710006897,3602.99420839748,0,0,0
27,37,9396.66934102358,11045.8280242976,4198.33467051179,0,0,0
27,38,8616.02155017253,10595.0119701014,3708.01077508627,0,0,0
27,39,8344.45446513798,10323.4448850668,3572.22723256899,0,0,0
27,40,9460.6395714162,11439.629991345,4130.3197857081,0,0,0
28,1,13731.7680511983,14391.4315245079,6665.88402559916,0,0.4,0
28,2,11862.3328314341,12521.9963047437,5731.16641571705,0,3,0
28,3,12593.0777537174,13252.741227027,6096.5388768587,0,0.3,0
28,4,12384.967959706,13374.4631696704,5892.48397985298,0,0.4,0
28,5,10824.9796356134,11814.4748455778,5112.4898178067,0,5.4,0
28,6,11966.9210868602,12956.4162968246,5683.46054343008,0,0.3,0
28,7,11703.5924754561,12693.0876854205,5551.79623772807,0,0.4,0
28,8,10758.3779640897,11747.8731740541,5079.18898204484,0,3.3,0
28,9,11634.574057997,12624.0692679614,5517.28702899848,0,0.1,0
28,10,10898.9685526012,12218.2954992204,5049.4842763006,0,0,0
28,11,9469.21369426523,10788.5406408844,4334.60684713262,0,0.9,0
28,12,10869.2139974607,12188.5409440799,5034.60699873036,0,0,0
28,13,14392.7884404842,15052.4519137938,6996.39422024211,0,0.7,0
28,14,11411.3720580897,12071.0355313993,5505.68602904484,0,2.7,0
28,15,11964.1583084548,12623.8217817644,5782.07915422741,0,0.6,0
28,16,13145.0446010678,14134.5398110322,6272.52230053388,0,0.1,0
28,17,10017.704856268,11007.2000662324,4708.852428134,0,2.8,0
28,18,11020.3751895889,12009.8703995533,5210.18759479445,0,0.8,0
28,19,12553.6532603806,13543.1484703451,5976.82663019032,0,0.1,0
28,20,9070.74144317947,10060.2366531439,4235.37072158974,0,13.4,0
28,21,9709.26075465817,10698.7559646226,4554.63037732908,0,2.2,0
28,22,11869.7606115819,13189.0875582011,5534.88030579096,0,0,0
28,23,8047.03374808108,9366.36069470029,3623.51687404054,0,3.6,0
28,24,9073.85275538655,10393.1797020058,4136.92637769327,0,0.4,0
28,25,11323.211857831,11982.8753311406,5461.60592891549,0,9.6,0
28,26,9969.68864902708,10959.1838589915,4684.84432451354,0,11.5,0
28,27,8599.10737380702,9588.60258377143,3999.55368690351,0,29.2,0
28,28,7923.98082605861,9243.30777267782,3561.99041302931,1,6.9,10
28,29,11556.2355119085,12545.7307218729,5478.11775595424,0,0,0
28,30,11454.1520590044,12443.6472689688,5427.0760295022,0,0,0
28,31,12058.2264277303,13047.7216376947,5729.11321386513,0,0,0
28,32,10313.4026369041,11632.7295835234,4756.70131845207,0,0.2,0
28,33,10058.7218140929,11378.0487607121,4629.36090704646,0,0.2,0
28,34,11124.4934565439,12443.8204031632,5162.24672827197,0,0,0
28,35,8633.33877049615,10282.4974537702,3816.66938524807,0,0,0
28,36,8183.35045355024,9832.50913682426,3591.67522677512,0,0.5,0
28,37,9797.70561274596,11446.86429602,4398.85280637298,0,0,0
28,38,8433.34818634686,10412.3386062757,3616.67409317343,0,0,0
28,39,8139.21363969399,10118.2040596228,3469.60681984699,0,0,0
28,40,9309.99826285364,11288.9886827825,4054.99913142682,0,0,0
29,1,6464.45141916614,7124.11489247575,3032.22570958307,0,3.7,0
29,2,8729.86101819968,9389.52449150929,4164.93050909984,0,2.7,0
29,3,8957.20116770034,9616.86464100994,4278.60058385017,0,2.1,0
29,4,6648.95420189927,7638.44941186367,3024.47710094963,0,0,0
29,5,8921.26083684313,9910.75604680754,4160.63041842156,0,0,0
29,6,9150.20047341244,10139.6956833768,4275.10023670622,0,0,0
29,7,6644.6167091255,7634.11191908992,3022.30835456275,0,0.2,0
29,8,8919.11912143662,9908.61433140103,4159.55956071831,0,0,0
29,9,9147.89155287234,10137.3867628368,4273.94577643617,0,0,0
29,10,6830.33042769991,8149.65737431912,3015.16521384995,0,0,0
29,11,9111.33016778378,10430.657114403,4155.66508389189,0,0,0
29,12,9342.24734140724,10661.5742880265,4271.12367070362,0,0,0
29,13,6122.15983778687,6781.82331109648,2861.07991889343,0.9,44.4,9
29,14,7772.01538541089,8431.6788587205,3686.00769270544,0,9.3,0
29,15,8178.02429736439,8837.687770674,3889.0121486822,0,34.9,0
29,16,6214.37639000918,7203.87159997359,2807.18819500459,0,0.2,0
29,17,7959.52244829356,8949.01765825797,3679.76122414678,0,0,0
29,18,8585.8991124451,9575.39432240952,3992.94955622255,0,0,0
29,19,16195.5196760713,17185.0148860357,7797.75983803564,0,0.5,0
29,20,7973.84639764917,8963.34160761358,3686.92319882459,0,0.3,0
29,21,8359.81746790005,9349.31267786447,3879.90873395003,0,0,0
29,22,15792.1699901316,17111.4969367508,7496.08499506579,0,0,0
29,23,8164.06330523203,9483.39025185125,3682.03165261602,0,0,0
29,24,10810.5091945958,12129.836141215,5005.25459729791,0,0,0
29,25,24618.7163944545,25278.3798677641,12109.3581972272,0,1.4,0
29,26,24813.5822790321,25803.0774889966,12106.7911395161,0,0,0
29,27,24817.2353311947,25806.7305411591,12108.6176655974,0,0,0
29,28,25034.9123140724,26354.2392606916,12117.4561570362,0,0,0
29,29,5988.26229704783,6977.75750701224,2694.13114852392,0.1,0.3,1
29,30,7747.6944797421,8737.18968970651,3573.84723987105,0,0,0
29,31,7972.27852596762,8961.77373593203,3686.13926298381,0,0,0
29,32,6167.23542231361,7486.56236893283,2683.6177111568,0,0,0
29,33,7933.56737374962,9252.89432036884,3566.78368687481,0,0,0
29,34,8165.34821601788,9484.67516263709,3682.67410800894,0,0,0
29,35,6340.18804393396,7989.34672720798,2670.09402196698,0,0,0
29,36,8129.28421690745,9778.44290018146,3564.64210845372,0,0,0
29,37,8363.40943246117,10012.5681157352,3681.70471623058,0,0,0
29,38,6534.86300975428,8513.85342968311,2667.43150487714,0,0,0
29,39,8330.83741299819,10309.827832927,3565.41870649909,0,0,0
29,40,8554.65545332373,10533.6458732526,3677.32772666187,0,0,0
30,1,6996.59490045454,7656.25837376415,3298.29745022727,0,0.6,0
30,2,7095.8845956064,7755.54806891601,3347.9422978032,0,9.3,0
30,3,7216.99512846988,7876.65860177948,3408.49756423494,0,0.9,0
30,4,7184.98706034351,8174.48227030792,3292.49353017176,0,0,0
30,5,7289.70467440378,8279.19988436819,3344.85233720189,0,0,0
30,6,7410.85147279449,8400.34668275889,3405.42573639724,0,0,0
30,7,7187.20589775092,8176.70110771533,3293.60294887546,0,0.1,0
30,8,7288.46558873172,8277.96079869613,3344.23279436586,0,0,0
30,9,7410.64613923791,8400.14134920232,3405.32306961896,0,0,0
30,10,7377.55027841307,8696.87722503228,3288.77513920654,0,0,0
30,11,7480.20045276199,8799.5273993812,3340.10022638099,0,0,0
30,12,7605.97099447877,8925.29794109801,3402.98549723939,0,0,0
30,13,7190.24139575674,7849.90486906635,3395.12069787837,0,3.6,0
30,14,6700.92638518429,7360.5898584939,3150.46319259214,1,10.6,10
30,15,6839.7341792127,7499.3976525223,3219.86708960635,0,72.7,0
30,16,7349.02037240629,8338.5155823707,3374.51018620314,0,0,0
30,17,6890.36113201264,7879.85634197704,3145.18056600632,0,0.1,0
30,18,7193.37485585676,8182.87006582118,3296.68742792838,0,0,0
30,19,26141.0875582591,27130.5827682236,12770.5437791296,0,0.1,0
30,20,6892.05870726527,7881.55391722968,3146.02935363264,0,0.2,0
30,21,7030.10912362809,8019.60433359251,3215.05456181404,0,0,0
30,22,25896.7951090082,27216.1220556274,12548.3975545041,0,0,0
30,23,7083.61571964548,8402.9426662647,3141.80785982274,0,0,0
30,24,7344.92063927841,8664.24758589765,3272.46031963921,0,0,0
30,25,26932.159495922,27591.8229692315,13266.079747961,0,1.4,0
30,26,27129.6178276993,28119.1130376637,13264.8089138497,0,0,0
30,27,27128.4489003936,28117.944110358,13264.2244501968,0,0,0
30,28,27325.5956250266,28644.9225716459,13262.7978125133,0,0,0
30,29,6890.41125910092,7879.90646906532,3145.20562955046,0,0.1,0
30,30,6856.73696213903,7846.23217210344,3128.36848106951,0,0.3,0
30,31,6953.57714205465,7943.07235201906,3176.78857102732,0,0,0
30,32,7084.67017274002,8403.99711935923,3142.33508637001,0,0,0
30,33,7045.03699571923,8364.36394233845,3122.51849785961,0,0,0
30,34,7153.17377643833,8472.50072305754,3176.58688821917,0,0,0
30,35,7268.54615632692,8917.70483960093,3134.27307816346,0,0,0
30,36,7235.04772512747,8884.20640840149,3117.52386256374,0,0,0
30,37,7341.44367009752,8990.60235337156,3170.72183504876,0,0,0
30,38,7473.78656381018,9452.77698373902,3136.89328190509,0,0,0
